Location,,ContainerID,Alms,LoadPort,,,Disch.Port,,Monitored,,Temp SP,Supply,,Return
420284,,CGMU4978320,0,COCTG,,,ESALG/ESALG,,Checked,,13.3,13.26,,14.87
180886,,CGMU9360947,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
300784,,CGMU5059299,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.3,,14.5
100608,,CGMU5232275,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
420382,,CGMU5185337,0,COCTG,,,ESALG/ESALG,,Checked,,-21,-26.04,,-20.9
140888,,CGMU5066493,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.8,13.8,,14.6
460088,,SEGU9536230,0,COCTG,,,MTMLA/MTMLA,,Checked,,16,16.4,,16.9
100312,,TRLU1712835,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
141482,,CGMU5031861,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.6,13.61,,14.35
340584,,CGMU5054907,0,COCTG,,,ESALG/ESALG,,Checked,,13.2,11.94,,13.78
140512,,CGMU5297240,0,COCTG,,,ITGOA/ITGOA,,Checked,,-21,-24,,-20.5
431582,,CGMU3070730,0,COCTG,,,ESALG/ESALG,,Checked,,-20,-24.83,,-21.74
420786,,TLLU1049336,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
340084,,AMCU9278802,0,COCTG,,,ESALG/ESALG,,Checked,,13.3,13.32,,14.14
140686,,TCLU1057246,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
460082,,BMOU9740864,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
100406,,CGMU9298650,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.3,13.3,,14.1
101286,,CGMU9320374,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
300882,,TRIU8653236,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
421186,,TCLU1059383,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
420484,,CGMU9405131,0,COCTG,,,ESALG/ESALG,,Checked,,5,4.96,,5.92
100208,,CGMU9336370,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
100304,,TRIU8763188,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
381484,,CGMU5322888,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.3,14.27,,14.17
140608,,SEGU9538676,0,COCTG,,,ESVLC/ESVLC,,Checked,,-18,-19.8,,-16.9
300184,,CGMU5079593,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
460182,,APRU5815126,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
460382,,TLNU1000987,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
61184,,TCLU1133705,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
381282,,AMCU9287527,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.8,13.81,,14.32
340184,,SZLU9089619,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
381286,,CGMU5419733,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.3,13.4,,15
540484,,TCLU1070994,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
460882,,CGMU5167009,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.19,13.19,,14.69
60984,,APRU5752579,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100108,,CAIU5589256,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
181484,,SEGU9535609,0,COCTG,,,ESALG/ESALG,,Checked,,9,9.1,,10
140688,,CGMU5142802,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.6,13.6,,15.3
540786,,TLLU1049906,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
461486,,CGMU5078679,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.3,,14.22
140582,,TCLU1342602,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
461086,,CGMU9412362,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.01,,13.8
541186,,CGMU5222003,0,COCTG,,,ESALG/ESALG,,Checked,,-0.5,-0.4,,0.6
340886,,CGMU4934277,0,COCTG,,,ESALG/ESALG,,Checked,,13.2,13.2,,14.14
420084,,APRU5719117,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100086,,TRIU8680442,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
100586,,CGMU5544205,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
180686,,TCLU1128099,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
420112,,TRLU1696138,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
340486,,TCLU1000575,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
421308,,TTNU8987990,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
540984,,CRSU6114711,0,COCTG,,,ESALG/ESALG,,Checked,,13.3,13.3,,14.23
340982,,GESU9591491,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
140788,,TCLU1066335,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
140406,,TRIU8509580,0,COCTG,,,ESVLC/ESVLC,,Indeterminate,,,,,
301282,,CGMU5188531,0,COCTG,,,MTMLA/MTMLA,,Checked,,-1,-1.1,,0.2
460484,,CGMU4921794,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.31,,14.6
301284,,CXRU1614544,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
100382,,AMCU9265940,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
541184,,CGMU5232212,0,COCTG,,,ESALG/ESALG,,Checked,,13.1,13.3,,14.6
420282,,CGMU9290433,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
540482,,TLLU1080136,0,COCTG,,,ESALG/ESALG,,Checked,,6,5.94,,5.81
100486,,CGMU5068916,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,13.3,,14.4
420104,,TTNU8987141,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
540082,,GESU9601584,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
141686,,CGMU5107503,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.6,13.6,,14.8
420304,,APRU6141677,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
100386,,CGMU9292164,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
300984,,CGMU5078766,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
420482,,CGMU5375620,0,COCTG,,,ESALG/ESALG,,Checked,,5,6,,5.5
140088,,CAIU5535455,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
381682,,CGMU5480728,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.3,13.25,,14.54
421382,,RSTU5000885,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100982,,CGMU5507650,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
300386,,CGMU9405830,0,COCTG,,,MTMLA/MTMLA,,Checked,,-20,-18.99,,-20.07
60584,,CGMU9334906,0,COCTG,,,ESALG/ESALG,,Checked,,13.9,13.9,,14.32
260386,,CAIU5650459,0,COCTG,,,ESALG/ESALG,,Checked,,5.5,5.5,,5.69
100408,,SZLU9029482,0,COCTG,,,ITGOA/ITGOA,,Indeterminate,,,,,
260986,,CGMU6547718,0,COCTG,,,ESALG/ESALG,,Checked,,13.31,13.5,,14.31
181682,,TRIU8661870,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
300586,,CGMU5048205,0,COCTG,,,MTMLA/MTMLA,,Checked,,13.3,11.75,,13.81
141184,,CGMU9305220,0,COCTG,,,ITLIV/ITLIV,,Checked,,13.6,13.6,,14.22
60186,,TRIU8689727,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
460886,,TEMU9047719,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
420384,,TLLU1060757,0,COCTG,,,ESALG/ESALG,,Checked,,6,6.13,,6.5
421406,,CGMU4957170,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
301682,,APRU6133291,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
300982,,CGMU9330500,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
140288,,CRLU1409843,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
141088,,CGMU9317827,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
540182,,TTNU8371536,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
101682,,CXRU1618895,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
100384,,TTNU8111420,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
420184,,CXRU1072021,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
260282,,TCLU1151442,0,COCTG,,,ITLIV/ITLIV,,Indeterminate,,,,,
301584,,SEGU9525560,0,COCTG,,,MTMLA/MTMLA,,Indeterminate,,,,,
541182,,TEMU9432130,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
140610,,CGMU5187690,1,COCTG,,,ESVLC/ESVLC,,Checked,,-23,-23,,-18
461386,,SZLU9011272,0,COCTG,,,MTMLA/MTMLA,,Checked,,13,12.99,,14
61486,,CAIU5547230,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
100412,,CXRU1608691,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.31,13.5,,15.5
341684,,SEGU9229614,0,COCTG,,,ESALG/ESALG,,Indeterminate,,,,,
501082,,CGMU5126294,0,COCTG,,,ESALG/ESALG,,Checked,,1,1,,3.4
341312,,CGMU9301728,0,COCTG,,,ESALG/ESALG,,Checked,,13.2,13.18,,14.39
100202,,BMOU9651176,0,COCTG,,,ITGOA/ITGOA,,Checked,,13.31,13.31,,13.75
,,FCIE1234566,1,,,,,,Checked,,13.88,14,,14.81
,,RMMU4336920,2,,,,,,Checked,,,,,
,,LOSU1081510,1,,,,,,Checked,,13.3,13.2,,15.8
,,CGMU5544479,1,,,,,,Checked,,-1,-1,,1.2
